map,period,vehicle ID,start time,duration,tags
i80,0500-0515,1407,438.3,20,lane-change
i80,0515-0530,1099,438.5,20,lane-change
i80,0500-0515,1482,438.5,20,lane-change
i80,0515-0530,953,438.7,20,lane-change
i80,0515-0530,982,438.8,20,lane-change
i80,0400-0415,1396,438.8,20,lane-change
i80,0515-0530,1045,439.2,20,lane-change
i80,0515-0530,1068,439.9,20,lane-change
i80,0500-0515,1468,440.0,20,lane-change
i80,0400-0415,1476,440.2,20,lane-change
i80,0500-0515,1551,440.6,20,lane-change
i80,0400-0415,1539,441.3,20,lane-change
i80,0515-0530,990,441.4,20,lane-change
i80,0515-0530,1077,441.4,20,lane-change
i80,0515-0530,1173,441.8,20,lane-change
i80,0515-0530,1096,441.9,20,lane-change
i80,0400-0415,1528,441.9,20,lane-change
i80,0515-0530,1072,442.2,20,lane-change
i80,0515-0530,978,442.3,20,lane-change
i80,0515-0530,1044,443.2,20,lane-change
i80,0515-0530,1068,443.3,20,lane-change
i80,0515-0530,1109,443.6,20,lane-change
i80,0515-0530,1071,444.0,20,lane-change
i80,0500-0515,1394,444.1,20,lane-change
i80,0400-0415,1455,444.3,20,lane-change
i80,0400-0415,1498,444.9,20,lane-change
i80,0500-0515,1482,446.1,20,lane-change
i80,0500-0515,1410,446.3,20,lane-change
i80,0515-0530,1110,446.4,20,lane-change
i80,0515-0530,1198,446.4,20,lane-change
i80,0515-0530,1109,446.5,20,cutoff
i80,0515-0530,975,446.6,20,lane-change
i80,0500-0515,1506,447.2,20,lane-change
i80,0515-0530,1068,447.4,20,lane-change
i80,0515-0530,1068,447.5,20,cutoff
i80,0500-0515,1393,448.2,20,lane-change
i80,0400-0415,1457,448.4,20,lane-change
i80,0400-0415,1533,448.8,20,lane-change
i80,0515-0530,1091,449.1,20,lane-change
i80,0515-0530,1101,449.1,20,lane-change
i80,0400-0415,1544,449.1,20,lane-change
i80,0515-0530,1119,449.4,20,lane-change
i80,0400-0415,1455,449.4,20,lane-change
i80,0500-0515,1535,450.0,20,lane-change
i80,0400-0415,1525,450.2,20,lane-change
i80,0400-0415,1504,450.8,20,lane-change
i80,0500-0515,1500,451.0,20,lane-change
i80,0500-0515,1456,451.3,20,lane-change
i80,0400-0415,1483,451.6,20,lane-change
i80,0515-0530,1016,451.8,20,lane-change
i80,0500-0515,1568,452.7,20,lane-change
i80,0400-0415,1489,452.9,20,lane-change
i80,0500-0515,1394,453.5,20,lane-change
i80,0515-0530,1044,453.7,20,lane-change
i80,0400-0415,1427,454.1,20,lane-change
i80,0515-0530,1109,454.2,20,lane-change
i80,0515-0530,1093,454.5,20,lane-change
i80,0400-0415,1405,454.5,20,lane-change
i80,0515-0530,1125,454.8,20,lane-change
i80,0515-0530,1163,454.9,20,lane-change
i80,0515-0530,1066,455.2,20,lane-change
i80,0500-0515,1515,456.1,20,lane-change
i80,0515-0530,1096,456.2,20,lane-change
i80,0515-0530,1115,456.5,20,lane-change
i80,0515-0530,1136,456.5,20,lane-change
i80,0515-0530,1134,456.8,20,lane-change
i80,0515-0530,1163,457.4,20,lane-change
i80,0500-0515,1354,457.7,20,lane-change
i80,0515-0530,1143,458.0,20,lane-change
i80,0515-0530,1171,458.4,20,lane-change
i80,0515-0530,1191,458.4,20,lane-change
i80,0500-0515,1485,458.4,20,lane-change
i80,0515-0530,1206,458.7,20,lane-change
i80,0400-0415,1506,458.7,20,lane-change
i80,0515-0530,1154,459.7,20,lane-change
i80,0500-0515,1410,459.7,20,lane-change
i80,0515-0530,1118,459.8,20,lane-change
i80,0500-0515,1526,460.0,20,lane-change
i80,0500-0515,1517,460.2,20,lane-change
i80,0400-0415,1595,460.3,20,lane-change
i80,0500-0515,1544,460.9,20,lane-change
i80,0400-0415,1405,461.6,20,lane-change
i80,0500-0515,1535,462.2,20,lane-change
i80,0500-0515,1571,462.2,20,lane-change
i80,0400-0415,1615,462.3,20,lane-change
i80,0500-0515,1412,462.5,20,lane-change
i80,0400-0415,1527,462.5,20,lane-change
i80,0515-0530,1173,463.5,20,lane-change
i80,0400-0415,1581,463.5,20,lane-change
i80,0515-0530,1077,463.7,20,lane-change
i80,0515-0530,1082,464.1,20,lane-change
i80,0400-0415,1491,464.3,20,lane-change
i80,0515-0530,1163,464.8,20,lane-change
i80,0500-0515,1429,465.3,20,lane-change
i80,0515-0530,1154,466.1,20,lane-change
i80,0400-0415,1660,466.2,20,lane-change
i80,0500-0515,1543,466.3,20,lane-change
i80,0515-0530,1072,466.8,20,lane-change
i80,0515-0530,1167,466.8,20,lane-change
i80,0515-0530,1163,467.2,20,lane-change
i80,0400-0415,1498,467.4,20,lane-change
i80,0500-0515,1454,467.5,20,lane-change
i80,0500-0515,1565,467.8,20,lane-change
i80,0400-0415,1529,467.8,20,lane-change
i80,0515-0530,1171,467.9,20,lane-change
i80,0515-0530,1195,468.1,20,lane-change
i80,0400-0415,1518,468.1,20,lane-change
i80,0515-0530,1216,469.0,20,lane-change
i80,0400-0415,1581,469.0,20,lane-change
i80,0400-0415,1512,469.1,20,lane-change
i80,0515-0530,1109,470.0,20,lane-change
i80,0515-0530,1201,470.2,20,lane-change
i80,0400-0415,1606,470.2,20,lane-change
i80,0400-0415,1558,470.6,20,lane-change
i80,0515-0530,1179,471.0,20,lane-change
i80,0500-0515,1433,471.0,20,lane-change
i80,0400-0415,1559,471.0,20,cutoff
i80,0400-0415,1592,471.9,20,lane-change
i80,0515-0530,1213,473.3,20,lane-change
i80,0500-0515,1581,473.6,20,lane-change
i80,0515-0530,1113,473.7,20,lane-change
i80,0400-0415,1568,473.8,20,lane-change
i80,0515-0530,1284,473.9,20,lane-change
i80,0515-0530,1163,474.2,20,lane-change
i80,0500-0515,1561,474.4,20,lane-change
i80,0400-0415,1602,474.7,20,lane-change
i80,0515-0530,1154,474.8,20,lane-change
i80,0515-0530,1154,474.9,20,cutoff
i80,0515-0530,1196,475.6,20,lane-change
i80,0515-0530,1136,475.7,20,lane-change
i80,0400-0415,1574,476.5,20,lane-change
i80,0400-0415,1581,476.6,20,cutoff
i80,0515-0530,1173,476.9,20,lane-change
i80,0515-0530,1286,477.8,20,lane-change
i80,0515-0530,1278,478.0,20,lane-change
i80,0515-0530,1163,478.3,20,lane-change
i80,0400-0415,1639,478.4,20,lane-change
i80,0500-0515,1461,479.3,20,lane-change
i80,0515-0530,1218,479.5,20,lane-change
i80,0500-0515,1558,479.7,20,cutoff
i80,0400-0415,1498,479.7,20,lane-change
i80,0400-0415,1649,479.8,20,lane-change
i80,0500-0515,1544,480.9,20,lane-change
i80,0400-0415,1601,481.1,20,lane-change
i80,0515-0530,1182,482.3,20,lane-change
i80,0515-0530,1110,482.5,20,lane-change
i80,0515-0530,1228,482.5,20,lane-change
i80,0515-0530,1195,482.8,20,lane-change
i80,0400-0415,1709,482.8,20,lane-change
i80,0500-0515,1546,483.8,20,lane-change
i80,0500-0515,1539,483.9,20,lane-change
i80,0500-0515,1570,483.9,20,lane-change
i80,0400-0415,1617,483.9,20,lane-change
i80,0500-0515,1557,484.0,20,lane-change
i80,0515-0530,1302,484.4,20,lane-change
i80,0515-0530,1140,484.7,20,lane-change
i80,0500-0515,1537,485.0,20,lane-change
i80,0500-0515,1504,485.2,20,lane-change
i80,0500-0515,1546,485.4,20,lane-change
i80,0515-0530,1246,485.5,20,lane-change
i80,0515-0530,1233,485.6,20,lane-change
i80,0515-0530,1206,485.7,20,lane-change
i80,0515-0530,1260,485.7,20,lane-change
i80,0500-0515,1506,485.7,20,lane-change
i80,0400-0415,1629,485.7,20,lane-change
i80,0500-0515,1576,486.2,20,lane-change
i80,0515-0530,1179,486.4,20,lane-change
i80,0515-0530,1302,486.4,20,lane-change
i80,0515-0530,1305,486.9,20,lane-change
i80,0500-0515,1541,487.5,20,lane-change
i80,0500-0515,1624,488.0,20,lane-change
i80,0515-0530,1098,488.7,20,cutoff
i80,0500-0515,1546,488.8,20,overtake
i80,0400-0415,1713,488.8,20,lane-change
i80,0515-0530,1302,488.9,20,lane-change
i80,0400-0415,1628,489.0,20,lane-change
i80,0400-0415,1679,489.0,20,lane-change
i80,0515-0530,1203,489.1,20,lane-change
i80,0500-0515,1633,489.1,20,lane-change
i80,0400-0415,1630,489.1,20,lane-change
i80,0515-0530,1154,489.3,20,lane-change
i80,0515-0530,1288,489.6,20,cutoff
i80,0515-0530,1161,489.7,20,lane-change
i80,0500-0515,1594,489.8,20,lane-change
i80,0515-0530,1163,489.9,20,lane-change
i80,0515-0530,1263,490.0,20,lane-change
i80,0500-0515,1520,492.3,20,cutoff
i80,0400-0415,1628,492.5,20,cutoff
i80,0500-0515,1628,492.7,20,lane-change
i80,0500-0515,1509,493.1,20,lane-change
i80,0515-0530,1317,493.2,20,lane-change
i80,0400-0415,1664,493.3,20,lane-change
i80,0515-0530,1154,493.5,20,lane-change
i80,0515-0530,1274,493.9,20,lane-change
i80,0500-0515,1565,494.8,20,lane-change
i80,0500-0515,1654,495.8,20,lane-change
i80,0515-0530,1225,495.9,20,lane-change
i80,0515-0530,1195,496.8,20,lane-change
i80,0400-0415,1684,496.8,20,lane-change
i80,0515-0530,1317,497.3,20,lane-change
i80,0515-0530,1272,497.9,20,cutoff
i80,0500-0515,1574,498.0,20,lane-change
i80,0515-0530,1234,498.1,20,lane-change
i80,0515-0530,1287,498.5,20,lane-change
i80,0500-0515,1541,498.6,20,lane-change
i80,0500-0515,1612,498.6,20,lane-change
i80,0500-0515,1543,498.7,20,lane-change
i80,0400-0415,1757,498.7,20,lane-change
i80,0400-0415,1708,499.0,20,lane-change
i80,0515-0530,1322,499.2,20,lane-change
i80,0500-0515,1667,499.2,20,lane-change
i80,0500-0515,1520,499.6,20,lane-change
i80,0500-0515,1574,500.0,20,lane-change
i80,0500-0515,1574,500.0,20,cutoff
i80,0515-0530,1356,500.3,20,lane-change
i80,0500-0515,1555,500.6,20,lane-change
i80,0400-0415,1674,500.7,20,lane-change
i80,0515-0530,1346,500.8,20,lane-change
i80,0515-0530,1297,501.1,20,lane-change
i80,0400-0415,1533,501.1,20,lane-change
i80,0515-0530,1377,501.5,20,lane-change
i80,0500-0515,1574,501.9,20,lane-change
i80,0400-0415,1677,502.1,20,lane-change
i80,0500-0515,1650,502.29999999999995,20,lane-change
i80,0515-0530,1312,502.79999999999995,20,lane-change
i80,0500-0515,1624,503.1,20,lane-change
i80,0400-0415,1707,503.70000000000005,20,lane-change
i80,0400-0415,1707,503.79999999999995,20,cutoff
i80,0515-0530,1322,503.9,20,lane-change
i80,0500-0515,1603,504.20000000000005,20,lane-change
i80,0515-0530,1385,504.4,20,lane-change
i80,0400-0415,1683,504.4,20,lane-change
i80,0400-0415,1676,504.5,20,lane-change
i80,0400-0415,1737,504.79999999999995,20,lane-change
i80,0515-0530,1303,504.9,20,lane-change
i80,0515-0530,1201,505.1,20,lane-change
i80,0515-0530,1306,505.1,20,lane-change
i80,0515-0530,1310,505.1,20,lane-change
i80,0500-0515,1594,505.79999999999995,20,lane-change
i80,0515-0530,1318,506.29999999999995,20,lane-change
i80,0515-0530,1329,506.4,20,lane-change
i80,0500-0515,1590,506.5,20,lane-change
i80,0400-0415,1756,507.20000000000005,20,lane-change
i80,0515-0530,1254,507.29999999999995,20,lane-change
i80,0400-0415,1756,507.29999999999995,20,cutoff
i80,0515-0530,1274,507.4,20,lane-change
i80,0515-0530,1314,507.4,20,lane-change
i80,0515-0530,1404,507.79999999999995,20,lane-change
i80,0515-0530,1393,508.1,20,lane-change
i80,0500-0515,1621,508.1,20,lane-change
i80,0400-0415,1696,508.5,20,lane-change
i80,0400-0415,1528,509.0,20,lane-change
i80,0400-0415,1677,509.20000000000005,20,lane-change
i80,0500-0515,1609,509.79999999999995,20,lane-change
i80,0500-0515,1622,509.79999999999995,20,lane-change
i80,0400-0415,1585,509.79999999999995,20,lane-change
i80,0500-0515,1687,509.9,20,lane-change
i80,0515-0530,1372,510.20000000000005,20,lane-change
i80,0500-0515,1598,510.20000000000005,20,lane-change
i80,0400-0415,1703,510.29999999999995,20,lane-change
i80,0515-0530,1322,510.6,20,lane-change
i80,0500-0515,1603,511.0,20,lane-change
i80,0400-0415,1776,511.0,20,lane-change
i80,0515-0530,1418,511.1,20,lane-change
i80,0515-0530,1341,511.70000000000005,20,lane-change
i80,0515-0530,1328,512.3,20,lane-change
i80,0515-0530,1317,512.4,20,lane-change
i80,0400-0415,1753,512.4,20,lane-change
i80,0400-0415,1522,513.1,20,lane-change
i80,0400-0415,1594,513.1,20,lane-change
i80,0400-0415,1661,513.2,20,lane-change
i80,0500-0515,1681,513.5,20,lane-change
i80,0500-0515,1634,513.7,20,lane-change
i80,0515-0530,1381,513.9,20,lane-change
i80,0500-0515,1617,514.5,20,lane-change
i80,0500-0515,1619,514.9,20,lane-change
i80,0515-0530,1297,515.0,20,lane-change
i80,0515-0530,1334,515.1,20,lane-change
i80,0515-0530,1329,515.3,20,lane-change
i80,0515-0530,1274,516.3,20,lane-change
i80,0515-0530,1322,516.5,20,lane-change
i80,0500-0515,1603,516.5,20,lane-change
i80,0500-0515,1646,516.6,20,lane-change
i80,0515-0530,1403,517.1,20,lane-change
i80,0400-0415,1718,517.4,20,lane-change
i80,0400-0415,1683,517.8,20,lane-change
i80,0400-0415,1724,517.8,20,lane-change
i80,0500-0515,1720,518.2,20,lane-change
i80,0500-0515,1541,518.5,20,lane-change
i80,0515-0530,1357,519.0,20,lane-change
i80,0500-0515,1658,519.6,20,lane-change
i80,0515-0530,1349,520.1,20,lane-change
i80,0400-0415,1724,520.2,20,lane-change
i80,0400-0415,1562,520.4,20,lane-change
i80,0515-0530,1274,520.5,20,lane-change
i80,0515-0530,1284,520.5,20,lane-change
i80,0515-0530,1428,521.1,20,lane-change
i80,0515-0530,1322,521.4,20,lane-change
i80,0515-0530,1314,522.0,20,lane-change
i80,0400-0415,1751,522.2,20,lane-change
i80,0500-0515,1621,522.4,20,lane-change
i80,0500-0515,1669,522.4,20,lane-change
i80,0515-0530,1329,522.8,20,lane-change
i80,0515-0530,1410,522.8,20,lane-change
i80,0400-0415,1696,522.8,20,lane-change
i80,0500-0515,1597,523.1,20,lane-change
i80,0400-0415,1733,523.1,20,lane-change
i80,0515-0530,1358,523.2,20,lane-change
i80,0515-0530,1306,523.6,20,lane-change
i80,0500-0515,1742,523.7,20,lane-change
i80,0500-0515,1648,525.0,20,lane-change
i80,0515-0530,1286,525.5,20,lane-change
i80,0500-0515,1650,525.5,20,lane-change
i80,0515-0530,1277,526.2,20,lane-change
i80,0500-0515,1647,526.8,20,lane-change
i80,0515-0530,1373,527.1,20,lane-change
i80,0515-0530,1294,527.5,20,lane-change
i80,0400-0415,1683,527.9,20,lane-change
i80,0515-0530,1427,528.7,20,lane-change
i80,0515-0530,1322,528.8,20,lane-change
i80,0400-0415,1648,529.2,20,lane-change
i80,0500-0515,1688,529.3,20,lane-change
i80,0500-0515,1628,529.4,20,lane-change
i80,0515-0530,1382,529.5,20,lane-change
i80,0515-0530,1314,529.9,20,lane-change
i80,0400-0415,1750,530.6,20,lane-change
i80,0400-0415,1653,530.7,20,lane-change
i80,0500-0515,1619,531.3,20,lane-change
i80,0400-0415,1726,531.6,20,lane-change
i80,0400-0415,1778,532.9,20,lane-change
i80,0400-0415,1642,533.3,20,lane-change
i80,0515-0530,1339,533.9,20,lane-change
i80,0500-0515,1680,533.9,20,lane-change
i80,0400-0415,1759,533.9,20,lane-change
i80,0515-0530,1381,534.1,20,lane-change
i80,0500-0515,1689,534.2,20,lane-change
i80,0500-0515,1788,534.7,20,lane-change
i80,0400-0415,1847,534.9,20,cutoff
i80,0400-0415,1757,535.0,20,lane-change
i80,0515-0530,1285,535.1,20,lane-change
i80,0515-0530,1471,535.7,20,lane-change
i80,0400-0415,1762,536.9,20,lane-change
i80,0500-0515,1796,537.0,20,lane-change
i80,0400-0415,1683,537.1,20,lane-change
i80,0500-0515,1653,538.6,20,lane-change
i80,0500-0515,1703,538.6,20,lane-change
i80,0515-0530,1306,539.0,20,lane-change
i80,0515-0530,1419,539.3,20,lane-change
i80,0400-0415,1664,539.7,20,lane-change
i80,0500-0515,1710,540.2,20,lane-change
i80,0515-0530,1475,540.7,20,lane-change
i80,0500-0515,1706,540.8,20,lane-change
i80,0515-0530,1377,541.3,20,lane-change
i80,0500-0515,1626,541.6,20,lane-change
i80,0515-0530,1381,541.7,20,lane-change
i80,0500-0515,1688,542.0,20,lane-change
i80,0500-0515,1633,542.1,20,lane-change
i80,0515-0530,1423,542.4,20,lane-change
i80,0515-0530,1472,542.4,20,lane-change
i80,0500-0515,1712,542.7,20,lane-change
i80,0400-0415,1787,542.8,20,lane-change
i80,0400-0415,1778,543.1,20,lane-change
i80,0515-0530,1418,543.2,20,lane-change
i80,0500-0515,1651,543.5,20,lane-change
i80,0400-0415,1813,543.7,20,lane-change
i80,0515-0530,1461,544.5,20,lane-change
i80,0500-0515,1743,544.5,20,lane-change
i80,0515-0530,1439,544.6,20,lane-change
i80,0500-0515,1816,545.0,20,lane-change
i80,0400-0415,1669,545.2,20,lane-change
i80,0400-0415,1683,545.2,20,lane-change
i80,0515-0530,1362,545.6,20,lane-change
i80,0515-0530,1478,545.7,20,lane-change
i80,0400-0415,1754,546.5,20,lane-change
i80,0500-0515,1810,547.2,20,lane-change
i80,0400-0415,1709,548.0,20,lane-change
i80,0400-0415,1748,548.0,20,lane-change
i80,0500-0515,1658,548.3,20,lane-change
i80,0500-0515,1787,548.3,20,lane-change
i80,0400-0415,1815,548.5,20,lane-change
i80,0500-0515,1754,548.6,20,lane-change
i80,0500-0515,1754,548.7,20,cutoff
i80,0500-0515,1796,548.8,20,lane-change
i80,0515-0530,1448,549.0,20,lane-change
i80,0515-0530,1461,549.0,20,lane-change
i80,0500-0515,1680,549.3,20,lane-change
i80,0515-0530,1535,549.7,20,lane-change
i80,0500-0515,1701,549.7,20,lane-change
i80,0500-0515,1721,549.8,20,lane-change
i80,0515-0530,1469,549.9,20,lane-change
i80,0515-0530,1512,550.0,20,lane-change
i80,0515-0530,1402,550.5,20,lane-change
i80,0500-0515,1801,550.7,20,lane-change
i80,0400-0415,1840,551.6,20,lane-change
i80,0400-0415,1802,551.7,20,lane-change
i80,0400-0415,1711,552.4,20,lane-change
i80,0515-0530,1419,552.8,20,lane-change
i80,0515-0530,1432,552.8,20,lane-change
i80,0515-0530,1466,552.8,20,lane-change
i80,0500-0515,1734,553.5,20,lane-change
i80,0515-0530,1461,553.8,20,lane-change
i80,0500-0515,1706,553.8,20,lane-change
i80,0400-0415,1812,554.0,20,lane-change
i80,0515-0530,1329,554.4,20,lane-change
i80,0500-0515,1669,555.1,20,lane-change
i80,0515-0530,1589,555.7,20,lane-change
i80,0500-0515,1781,555.8,20,lane-change
i80,0400-0415,1758,555.9,20,lane-change
i80,0515-0530,1516,556.0,20,lane-change
i80,0515-0530,1479,556.2,20,lane-change
i80,0515-0530,1557,556.4,20,lane-change
i80,0500-0515,1621,556.4,20,lane-change
i80,0515-0530,1521,556.8,20,lane-change
i80,0500-0515,1867,556.8,20,lane-change
i80,0500-0515,1698,557.0,20,lane-change
i80,0500-0515,1816,557.0,20,lane-change
i80,0500-0515,1869,557.3,20,lane-change
i80,0400-0415,1825,557.9,20,lane-change
i80,0500-0515,1602,558.1,20,lane-change
i80,0500-0515,1796,558.1,20,lane-change
i80,0500-0515,1748,558.2,20,lane-change
i80,0400-0415,1757,558.6,20,lane-change
i80,0400-0415,1759,558.6,20,lane-change
i80,0515-0530,1488,558.9,20,lane-change
i80,0515-0530,1494,559.0,20,cutoff
i80,0400-0415,1750,559.5,20,lane-change
i80,0515-0530,1519,559.6,20,lane-change
i80,0515-0530,1512,559.7,20,lane-change
i80,0515-0530,1427,559.9,20,lane-change
i80,0515-0530,1442,560.4,20,lane-change
i80,0500-0515,1814,560.8,20,lane-change
i80,0500-0515,1841,560.8,20,lane-change
i80,0400-0415,1824,560.8,20,lane-change
i80,0515-0530,1363,561.2,20,lane-change
i80,0500-0515,1603,561.6,20,lane-change
i80,0515-0530,1546,561.8,20,lane-change
i80,0400-0415,1791,562.1,20,lane-change
i80,0500-0515,1869,562.4,20,lane-change
i80,0400-0415,1831,562.6,20,lane-change
i80,0515-0530,1611,563.0,20,lane-change
i80,0400-0415,1817,563.1,20,lane-change
i80,0515-0530,1603,563.3,20,lane-change
i80,0515-0530,1536,563.4,20,lane-change
i80,0515-0530,1577,563.6,20,lane-change
i80,0500-0515,1768,563.6,20,lane-change
i80,0400-0415,1799,563.6,20,lane-change
i80,0400-0415,1799,563.7,20,cutoff
i80,0500-0515,1613,564.1,20,lane-change
i80,0400-0415,1791,564.6,20,lane-change
i80,0515-0530,1461,564.8,20,lane-change
i80,0515-0530,1508,565.0,20,lane-change
i80,0515-0530,1466,565.2,20,lane-change
i80,0500-0515,1896,565.3,20,lane-change
i80,0515-0530,1535,565.8,20,lane-change
i80,0500-0515,1848,566.2,20,lane-change
i80,0500-0515,1743,566.6,20,lane-change
i80,0515-0530,1519,566.8,20,lane-change
i80,0400-0415,1840,566.8,20,lane-change
i80,0400-0415,1824,567.3,20,lane-change
i80,0400-0415,1757,567.7,20,lane-change
i80,0400-0415,1909,568.2,20,lane-change
i80,0400-0415,1885,568.3,20,lane-change
i80,0400-0415,1907,568.4,20,lane-change
i80,0500-0515,1794,568.7,20,lane-change
i80,0515-0530,1518,568.8,20,lane-change
i80,0500-0515,1866,568.8,20,lane-change
i80,0515-0530,1521,568.9,20,lane-change
i80,0500-0515,1687,569.0,20,lane-change
i80,0400-0415,1859,569.0,20,lane-change
i80,0500-0515,1669,569.3,20,lane-change
i80,0515-0530,1557,569.4,20,lane-change
i80,0500-0515,1781,569.4,20,lane-change
i80,0515-0530,1568,569.7,20,lane-change
i80,0500-0515,1814,569.8,20,lane-change
i80,0500-0515,1902,571.4,20,lane-change
i80,0400-0415,1753,571.4,20,lane-change
i80,0400-0415,1753,571.5,20,cutoff
i80,0500-0515,1923,571.6,20,lane-change
i80,0400-0415,1828,571.8,20,cutoff
i80,0400-0415,1833,571.9,20,lane-change
i80,0515-0530,1561,572.2,20,lane-change
i80,0515-0530,1600,572.2,20,lane-change
i80,0400-0415,1817,572.6,20,lane-change
i80,0400-0415,1908,572.9,20,lane-change
i80,0500-0515,1793,573.3,20,lane-change
i80,0400-0415,1773,573.9,20,lane-change
i80,0400-0415,1867,574.2,20,lane-change
i80,0500-0515,1839,575.0,20,lane-change
i80,0400-0415,1798,575.0,20,lane-change
i80,0500-0515,1918,575.1,20,lane-change
i80,0515-0530,1580,575.4,20,lane-change
i80,0400-0415,1802,575.7,20,lane-change
i80,0500-0515,1905,576.3,20,lane-change
i80,0400-0415,1876,576.5,20,lane-change
i80,0400-0415,1911,576.8,20,lane-change
i80,0515-0530,1574,576.9,20,lane-change
i80,0515-0530,1611,577.3,20,lane-change
i80,0500-0515,1682,577.3,20,lane-change
i80,0500-0515,1816,577.3,20,lane-change
i80,0500-0515,1866,577.4,20,lane-change
i80,0500-0515,1878,577.4,20,lane-change
i80,0515-0530,1604,577.7,20,lane-change
i80,0500-0515,1681,577.8,20,lane-change
i80,0500-0515,1813,578.1,20,lane-change
i80,0500-0515,1688,578.2,20,lane-change
i80,0500-0515,1674,578.3,20,lane-change
i80,0400-0415,1786,578.3,20,lane-change
i80,0400-0415,1786,578.4,20,cutoff
i80,0500-0515,1941,578.6,20,lane-change
i80,0515-0530,1584,578.7,20,lane-change
i80,0400-0415,1902,579.1,20,lane-change
i80,0400-0415,1912,579.1,20,lane-change
i80,0500-0515,1867,579.2,20,lane-change
i80,0515-0530,1535,579.4,20,lane-change
i80,0500-0515,1923,579.4,20,lane-change
i80,0400-0415,1857,580.3,20,lane-change
i80,0500-0515,1945,580.4,20,lane-change
i80,0515-0530,1556,580.7,20,lane-change
i80,0500-0515,1818,580.7,20,lane-change
i80,0515-0530,1604,581.0,20,lane-change
i80,0400-0415,1910,581.5,20,lane-change
i80,0400-0415,1899,582.1,20,lane-change
i80,0515-0530,1588,582.2,20,lane-change
i80,0515-0530,1654,582.2,20,lane-change
i80,0515-0530,1601,582.3,20,lane-change
i80,0500-0515,1903,582.5,20,lane-change
i80,0515-0530,1696,582.6,20,lane-change
i80,0515-0530,1461,582.7,20,lane-change
i80,0500-0515,1879,582.8,20,lane-change
i80,0400-0415,1926,583.1,20,lane-change
i80,0500-0515,1964,583.2,20,lane-change
i80,0400-0415,1859,583.2,20,lane-change
i80,0500-0515,1832,583.3,20,lane-change
i80,0500-0515,1734,584.0,20,lane-change
i80,0500-0515,1712,584.3,20,lane-change
i80,0500-0515,1743,584.7,20,lane-change
i80,0500-0515,1932,584.7,20,lane-change
i80,0400-0415,1909,585.2,20,lane-change
i80,0515-0530,1675,585.8,20,lane-change
i80,0500-0515,1869,586.6,20,lane-change
i80,0400-0415,1835,586.8,20,lane-change
i80,0400-0415,1895,587.1,20,lane-change
i80,0500-0515,1852,587.2,20,lane-change
i80,0400-0415,1912,587.3,20,lane-change
i80,0400-0415,1914,587.5,20,lane-change
i80,0400-0415,1856,587.6,20,lane-change
i80,0500-0515,1967,587.9,20,lane-change
i80,0515-0530,1623,588.0,20,lane-change
i80,0500-0515,1793,588.0,20,lane-change
i80,0515-0530,1419,588.1,20,lane-change
i80,0515-0530,1611,588.8,20,lane-change
i80,0500-0515,1805,588.9,20,lane-change
i80,0500-0515,1850,589.1,20,lane-change
i80,0515-0530,1479,590.6,20,lane-change
i80,0515-0530,1634,591.8,20,lane-change
i80,0500-0515,1871,591.9,20,lane-change
i80,0515-0530,1703,592.0,20,lane-change
i80,0500-0515,1682,592.1,20,lane-change
i80,0515-0530,1667,592.9,20,lane-change
i80,0400-0415,1902,593.1,20,lane-change
i80,0400-0415,1935,593.4,20,lane-change
i80,0500-0515,1687,593.7,20,lane-change
i80,0400-0415,1943,594.0,20,lane-change
i80,0500-0515,1883,594.1,20,lane-change
i80,0400-0415,1979,594.2,20,lane-change
i80,0400-0415,1857,595.1,20,lane-change
i80,0400-0415,1950,595.1,20,lane-change
i80,0500-0515,1754,595.3,20,lane-change
i80,0515-0530,1714,595.5,20,cutoff
i80,0400-0415,1994,595.6,20,lane-change
i80,0515-0530,1648,596.1,20,lane-change
i80,0400-0415,1940,596.3,20,lane-change
i80,0400-0415,1867,596.5,20,lane-change
i80,0400-0415,1977,596.8,20,lane-change
i80,0400-0415,1926,596.9,20,lane-change
i80,0400-0415,1959,597.3,20,lane-change
i80,0400-0415,2055,597.6,20,lane-change
i80,0500-0515,1900,597.8,20,lane-change
i80,0400-0415,1946,598.2,20,lane-change
i80,0500-0515,1978,599.0,20,lane-change
i80,0400-0415,1853,599.4,20,lane-change
i80,0500-0515,1832,600.1,20,lane-change
i80,0515-0530,1411,600.2,20,lane-change
i80,0400-0415,1977,601.2,20,lane-change
i80,0400-0415,1969,601.7,20,lane-change
i80,0500-0515,2008,601.8,20,lane-change
i80,0515-0530,1461,601.9,20,lane-change
i80,0400-0415,2018,602.5,20,lane-change
i80,0515-0530,1743,602.8,20,lane-change
i80,0515-0530,1750,602.8,20,lane-change
i80,0500-0515,1915,603.1,20,lane-change
i80,0500-0515,1768,603.6,20,lane-change
i80,0500-0515,1942,603.9,20,lane-change
i80,0400-0415,1950,603.9,20,lane-change
i80,0400-0415,2048,604.9,20,lane-change
i80,0400-0415,1967,605.3,20,lane-change
i80,0400-0415,1977,606.7,20,lane-change
i80,0400-0415,1985,606.7,20,lane-change
i80,0500-0515,1971,607.2,20,lane-change
i80,0500-0515,1936,608.5,20,lane-change
i80,0500-0515,1902,608.8,20,lane-change
i80,0500-0515,2004,608.9,20,lane-change
i80,0500-0515,1816,609.2,20,lane-change
i80,0400-0415,2039,610.5,20,lane-change
